"Repository","Repository Link","Report","Title","Paper reference","OpenAlex","Venue","Type"
"github::codecheckers/DEISM","https://github.com/codecheckers/DEISM","http://doi.org/10.5281/zenodo.14273316","Simulating room transfer functions between transducers mounted on audio devices using a modified image source method","https://doi.org/10.1121/10.0023935","https://openalex.org/W4390971714","codecheck NL","community"
