"Repository","Repository Link","Report","Title","Paper reference","OpenAlex","Venue","Type"
"osf::FXKWS","https://osf.io/FXKWS","https://doi.org/10.17605/OSF.IO/gv2z4","3D Land Use Planning: Making Future Cities Measurable with Ontology-Driven Representations of Planning Regulations","https://doi.org/10.5194/agile-giss-6-3-2025","https://openalex.org/W4411153561","AGILEGIS","conference"
