"Repository","Repository Link","Report","Title","Paper reference","OpenAlex","Venue","Type"
"github::codecheckers/codecheck_LangtonRuiterVerlaan2022","https://github.com/codecheckers/codecheck_LangtonRuiterVerlaan2022","https://doi.org/10.5281/zenodo.14278912","Describing the scale and composition of calls for police service: a replication and extension using open data","https://doi.org/10.1080/15614263.2022.2102494","https://openalex.org/W4286489421","codecheck NL","community"
