"Repository","Repository Link","Report","Title","Paper reference","OpenAlex","Venue","Type"
"osf::2em7v","https://osf.io/2em7v","https://doi.org/10.17605/osf.io/2em7v","Does spatial thinking ability relate to performance when using web-mapping services? A survey with digital natives","https://doi.org/10.5194/agile-giss-4-13-2023","https://openalex.org/W4379797511","AGILEGIS","conference"
