"Repository","Repository Link","Report","Title","Paper reference","OpenAlex","Venue","Type"
"github::codecheckers/certificate-2025-003","https://github.com/codecheckers/certificate-2025-003","https://doi.org/10.5281/zenodo.15333601","Optimal Graph Stretching for Distributed Averaging","https://doi.org/10.48550/arXiv.2504.10289","https://openalex.org/W4415160374","TU Delft DCC","institution"
